Carpark Name,Carpark Address,Mon-Fri before 5/6pm,Mon-Fri after 5/6pm,Sat,Sun/Public Holiday,Info,postal,Latitude_rad,Longitude_rad,Coord_rad
Euro-Asia Centre,"15 Hoe Chiang Road, S(089316)","\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 8am to 5pm",\$2.00/entry from 5pm to 8am the following day,\$2.00/entry from 8am to 1pm only,\$2.00/entry from 8am to 1pm only,"<b>Carpark: </b>Euro-Asia Centre
<b>Address: </b>15 Hoe Chiang Road, S(089316)
<b>Mon-Fri before 5/6pm: </b>\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.00/entry from 5pm to 8am the following day
<b>Sat: </b>\$2.00/entry from 8am to 1pm only
<b>Sun/ Public Holiday: </b>\$2.00/entry from 8am to 1pm only",089316,0.02223184518694184,1.81238776891568,"(0.022231845186941841, 1.81238776891568)"
Far East Plaza,"14 Scotts Road, S(228213)","\$1.07 for 1st hr, \$1.07 for next subsequent 30min from 8am to 5pm",\$3.53/entry from 5pm to 8am the following day,Charges same as weekdays,\$3.53/entry from 8am to 8am the following day,"<b>Carpark: </b>Far East Plaza
<b>Address: </b>14 Scotts Road, S(228213)
<b>Mon-Fri before 5/6pm: </b>\$1.07 for 1st hr, \$1.07 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.53/entry from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.53/entry from 8am to 8am the following day",228213,0.022815799193403354,1.8122339705019943,"(0.022815799193403354, 1.8122339705019943)"
Far East Shopping Centre,"545 Orchard Road, S(238882)","\$2.40 for 1st hr, \$1.20 for next subsequent 30min from 8am to 6pm","\$3.50/entry from 6pm to 12midnight, \$5.00/entry from 12midnight to 8am the following day",Charges same as weekdays,"\$4.50/entry from 8am to 12midnight, \$5.00/entry from 12midnight to 8am the following day","<b>Carpark: </b>Far East Shopping Centre
<b>Address: </b>545 Orchard Road, S(238882)
<b>Mon-Fri before 5/6pm: </b>\$2.40 for 1st hr, \$1.20 for next subsequent 30min from 8am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.50/entry from 6pm to 12midnight, \$5.00/entry from 12midnight to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$4.50/entry from 8am to 12midnight, \$5.00/entry from 12midnight to 8am the following day",238882,0.022786632996273277,1.8121777883533727,"(0.022786632996273277, 1.8121777883533727)"
Far East Square,"42 Pekin Street, S(048772)",\$2.14/30min from 6am to 4.59pm,\$3.21/entry from 5pm to 5.59am the following day,\$3.21/entry from 6am to 6am the following day,\$3.21/entry from 6am to 6am the following day,"<b>Carpark: </b>Far East Square
<b>Address: </b>42 Pekin Street, S(048772)
<b>Mon-Fri before 5/6pm: </b>\$2.14/30min from 6am to 4.59pm
<b>Mon-Fri after 5/6pm: </b>\$3.21/entry from 5pm to 5.59am the following day
<b>Sat: </b>\$3.21/entry from 6am to 6am the following day
<b>Sun/ Public Holiday: </b>\$3.21/entry from 6am to 6am the following day",048772,0.022396117321468793,1.812504182376788,"(0.022396117321468793, 1.812504182376788)"
Far Eastern Bank Building,"156 Cecil Street, S(069544)",\$2.50/30min from 7am to 6pm,\$3.20/entry from 6.30pm to 7am,"\$2.50/30min from 7am to 1pm, \$3.20/entry from 1pm to 7am",Closed,"<b>Carpark: </b>Far Eastern Bank Building
<b>Address: </b>156 Cecil Street, S(069544)
<b>Mon-Fri before 5/6pm: </b>\$2.50/30min from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.20/entry from 6.30pm to 7am
<b>Sat: </b>\$2.50/30min from 7am to 1pm, \$3.20/entry from 1pm to 7am
<b>Sun/ Public Holiday: </b>Closed",069544,0.022338449897653653,1.812493605681521,"(0.022338449897653653, 1.8124936056815211)"
First Commercial Bank,"76 Shenton Way, S(079119)","\$2.00 for 1st hr, \$1.00 for next subsequent 30min from 8am to 5pm","\$2.00 for 1st hr, \$1.00 for next subsequent 30min from 5pm to 8am the following day","Charges same as weekdays, Car Park closes at 2pm",Closed,"<b>Carpark: </b>First Commercial Bank
<b>Address: </b>76 Shenton Way, S(079119)
<b>Mon-Fri before 5/6pm: </b>\$2.00 for 1st hr, \$1.00 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.00 for 1st hr, \$1.00 for next subsequent 30min from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays, Car Park closes at 2pm
<b>Sun/ Public Holiday: </b>Closed",079119,0.02222580809305919,1.812447546442561,"(0.022225808093059189, 1.8124475464425609)"
Fortune Centre,"190 Middle Road, S(188979)",\$3.22/hr from 7am to 5pm,\$3.21/entry from 5pm to 7am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Fortune Centre
<b>Address: </b>190 Middle Road, S(188979)
<b>Mon-Fri before 5/6pm: </b>\$3.22/hr from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.21/entry from 5pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",188979,0.02269634885939686,1.8125635410246486,"(0.022696348859396861, 1.8125635410246486)"
Forum The Shopping Mall,"583 Orchard Road, S(238884)","\$2.40 for 1st hr, \$1.20 for subsequent 30min from 6am to 5pm",\$3.20/entry from 5pm to 6am the following day,"\$2.60 for 1st hr, \$1.40 for subsequent 30min from 6am to 5pm, \$3.20/entry from 5pm to 6am the following day",\$3.20/entry from 6am to 6am the following day,"<b>Carpark: </b>Forum The Shopping Mall
<b>Address: </b>583 Orchard Road, S(238884)
<b>Mon-Fri before 5/6pm: </b>\$2.40 for 1st hr, \$1.20 for subsequent 30min from 6am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.20/entry from 5pm to 6am the following day
<b>Sat: </b>\$2.60 for 1st hr, \$1.40 for subsequent 30min from 6am to 5pm, \$3.20/entry from 5pm to 6am the following day
<b>Sun/ Public Holiday: </b>\$3.20/entry from 6am to 6am the following day",238884,0.022799916697210203,1.8121516084145926,"(0.022799916697210203, 1.8121516084145926)"
Four Seasons Hotel,"190 Orchard Boulevard, S(248646)","\$6.00 for 1st hr, \$3.00 for next subsequent 30min from 6am to 6pm",\$6.00/entry from 6pm to 6am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Four Seasons Hotel
<b>Address: </b>190 Orchard Boulevard, S(248646)
<b>Mon-Fri before 5/6pm: </b>\$6.00 for 1st hr, \$3.00 for next subsequent 30min from 6am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$6.00/entry from 6pm to 6am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",248646,0.02277658164511104,1.8121454474023333,"(0.022776581645111042, 1.8121454474023333)"
Fu Lu Shou Complex,"149 Rochor Road, S(188425)",\$1.20/30min from 8am to 5pm,\$2.20/entry from 5pm to 11pm,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Fu Lu Shou Complex
<b>Address: </b>149 Rochor Road, S(188425)
<b>Mon-Fri before 5/6pm: </b>\$1.20/30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.20/entry from 5pm to 11pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",188425,0.022716001266774317,1.8126032298118389,"(0.022716001266774317, 1.8126032298118389)"
Fuji Xerox Towers,"80 Anson Road, S(079907)","\$3.50 for 1st hr, \$2.00/30min from 7am to 6pm",\$3.50/entry from 6pm to 11pm,Charges same as weekdays,\$3.50/entry from 7am to 11pm,"<b>Carpark: </b>Fuji Xerox Towers
<b>Address: </b>80 Anson Road, S(079907)
<b>Mon-Fri before 5/6pm: </b>\$3.50 for 1st hr, \$2.00/30min from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.50/entry from 6pm to 11pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.50/entry from 7am to 11pm",079907,0.022221669917402712,1.8124133205359292,"(0.022221669917402712, 1.8124133205359292)"
Furama City Centre Singapore,"60 Eu Tong Sen Street, S(059804)",\$1.70/30min from 5.59am to 6pm,\$3.21/entry from 6pm to 5.59am the following day,Charges same as weekdays,\$3.21/entry from 5.59am to 6am the following day,"<b>Carpark: </b>Furama City Centre Singapore
<b>Address: </b>60 Eu Tong Sen Street, S(059804)
<b>Mon-Fri before 5/6pm: </b>\$1.70/30min from 5.59am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.21/entry from 6pm to 5.59am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.21/entry from 5.59am to 6am the following day",059804,0.022454550944825565,1.8124304945757688,"(0.022454550944825565, 1.8124304945757688)"
Gateway @ 150 Beach Rd,"150 Beach Road, S(189720)",\$2.80/hr from 7am to 6pm,\$2.10/entry from 6pm to 7am the following day,"\$2.80/hr from 7am to 1pm, \$2.10/entry from 1pm to 7am the following day",\$2.10/entry from 7am to 7am the following day,"<b>Carpark: </b>Gateway @ 150 Beach Rd
<b>Address: </b>150 Beach Road, S(189720)
<b>Mon-Fri before 5/6pm: </b>\$2.80/hr from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$2.10/entry from 6pm to 7am the following day
<b>Sat: </b>\$2.80/hr from 7am to 1pm, \$2.10/entry from 1pm to 7am the following day
<b>Sun/ Public Holiday: </b>\$2.10/entry from 7am to 7am the following day",189720,0.022666746329953788,1.8126748755776332,"(0.022666746329953788, 1.8126748755776332)"
West Coast Plaza,"154 West Coast Road, S(127371)","\$1.34/hr, \$1.00 for subsequent 30min from 7am to 5pm","\$1.34/hr, \$1.00 for subsequent 30min from 5pm to 7am the following day","\$1.61/hr, \$1.00 for subsequent 30min from 7am to 7am the following day","\$1.61/hr, \$1.00 for subsequent 30min from 7am to 7am the following day","<b>Carpark: </b>West Coast Plaza
<b>Address: </b>154 West Coast Road, S(127371)
<b>Mon-Fri before 5/6pm: </b>\$1.34/hr, \$1.00 for subsequent 30min from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$1.34/hr, \$1.00 for subsequent 30min from 5pm to 7am the following day
<b>Sat: </b>\$1.61/hr, \$1.00 for subsequent 30min from 7am to 7am the following day
<b>Sun/ Public Holiday: </b>\$1.61/hr, \$1.00 for subsequent 30min from 7am to 7am the following day",127371,0.022756355024409678,1.811063442749864,"(0.022756355024409678, 1.811063442749864)"
Gleneagles Hospital,"6A Napier Road, S(258500)","\$2.00 for the 1st 30min, \$0.80 for next subsequent 15min from 6am to 8pm","\$2.00 for the 1st 30min, \$0.80 for next subsequent 15min from 6am to 8pm",Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Gleneagles Hospital
<b>Address: </b>6A Napier Road, S(258500)
<b>Mon-Fri before 5/6pm: </b>\$2.00 for the 1st 30min, \$0.80 for next subsequent 15min from 6am to 8pm
<b>Mon-Fri after 5/6pm: </b>\$2.00 for the 1st 30min, \$0.80 for next subsequent 15min from 6am to 8pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",258500,0.02281255288099464,1.8120003581816149,"(0.022812552880994642, 1.8120003581816149)"
Goldbell Towers,"47 Scotts Road, S(228233)","\$4.00 for 1st hr, \$2.00 for next subsequent 30min from 8am to 5pm",\$5.00/entry from 5pm to 8am the following day,"\$4.00 fro 1st hr, \$2.00 for next subsequent 30min from 8am to 1pm, \$5.00/entry from 1pm to 8am the following day",\$5.00/entry from 8am to 8am the following day,"<b>Carpark: </b>Goldbell Towers
<b>Address: </b>47 Scotts Road, S(228233)
<b>Mon-Fri before 5/6pm: </b>\$4.00 for 1st hr, \$2.00 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$5.00/entry from 5pm to 8am the following day
<b>Sat: </b>\$4.00 fro 1st hr, \$2.00 for next subsequent 30min from 8am to 1pm, \$5.00/entry from 1pm to 8am the following day
<b>Sun/ Public Holiday: </b>\$5.00/entry from 8am to 8am the following day",228233,0.02290243733747235,1.8123006769860057,"(0.02290243733747235, 1.8123006769860057)"
Landmark Village Hotel,"390 Victoria Street, S(188061)","\$1.90 for 1st hr, \$1.07 for next subsequent 30min from 8am to 5pm",\$2.14/entry from 5pm to 8am the following day,Charges same as weekdays,\$2.14/entry from 8am to 8am the following day,"<b>Carpark: </b>Landmark Village Hotel
<b>Address: </b>390 Victoria Street, S(188061)
<b>Mon-Fri before 5/6pm: </b>\$1.90 for 1st hr, \$1.07 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.14/entry from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.14/entry from 8am to 8am the following day",188061,0.02273033041993319,1.8126616808884881,"(0.022730330419933189, 1.8126616808884881)"
Golden Mile Complex,"5001 Beach Road, S(199588)","\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 7.01am to 6pm",\$2.90/entry from 6.01pm to 7am the following day,Charges same as weekdays,\$2.90/entry from 7.01am to 7am the following day,"<b>Carpark: </b>Golden Mile Complex
<b>Address: </b>5001 Beach Road, S(199588)
<b>Mon-Fri before 5/6pm: </b>\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 7.01am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$2.90/entry from 6.01pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.90/entry from 7.01am to 7am the following day",199588,0.02274003445057428,1.812785267652822,"(0.022740034450574279, 1.812785267652822)"
Goldhill Plaza,"1 Goldhill Plaza, S(308899)","\$1.60 for 1st hr, \$1.00 for next subsequent 30min from 7am to 5.30pm",\$2.00/entry from 5.30pm to 12midnight the following day,"\$1.00/hr from 7am to 5.30pm, \$2.00/entry from 5.30pm to 12midnight the following day, \$2.00/entry from 12midnight to 7am","\$1.00/hr from 7am to 5.30pm, \$2.00/entry from 5.30pm to 12midnight the following day, \$2.00/entry from 12midnight to 7am","<b>Carpark: </b>Goldhill Plaza
<b>Address: </b>1 Goldhill Plaza, S(308899)
<b>Mon-Fri before 5/6pm: </b>\$1.60 for 1st hr, \$1.00 for next subsequent 30min from 7am to 5.30pm
<b>Mon-Fri after 5/6pm: </b>\$2.00/entry from 5.30pm to 12midnight the following day
<b>Sat: </b>\$1.00/hr from 7am to 5.30pm, \$2.00/entry from 5.30pm to 12midnight the following day, \$2.00/entry from 12midnight to 7am
<b>Sun/ Public Holiday: </b>\$1.00/hr from 7am to 5.30pm, \$2.00/entry from 5.30pm to 12midnight the following day, \$2.00/entry from 12midnight to 7am",308899,0.02300731417222469,1.8123990611959404,"(0.02300731417222469, 1.8123990611959404)"
Goodwood Park Hotel,"22 Scotts Road, S(228221)","\$5.35 for 1st hr, \$2.50 for next subsequent 30min from 8am to 6pm",\$5.35/entry from 6pm to 8am the following day,Charges same as weekdays,\$6.42/entry from 8am to 7.59am the following day,"<b>Carpark: </b>Goodwood Park Hotel
<b>Address: </b>22 Scotts Road, S(228221)
<b>Mon-Fri before 5/6pm: </b>\$5.35 for 1st hr, \$2.50 for next subsequent 30min from 8am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$5.35/entry from 6pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$6.42/entry from 8am to 7.59am the following day",228221,0.02283499781517529,1.8122544083075351,"(0.022834997815175291, 1.8122544083075351)"
Bright Vision Hospital,"5 Lorong Napiri, S(547530)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>Bright Vision Hospital
<b>Address: </b>5 Lorong Napiri, S(547530)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",547530,0.02393759211683019,1.813010221394782,"(0.023937592116830188, 1.8130102213947821)"
Bukit Panjang Plaza,"1 Jelebu Road, S(677743)","\$1.28 for 1st hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 5.59pm",\$2.57/entry from 6pm to 11.59pm,"\$2.57 for 1st 2hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 6pm, \$2.57/entry from 6pm to 11.59pm","\$2.57 for 1st 2hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 6pm, \$2.57/entry from 6pm to 11.59pm","<b>Carpark: </b>Bukit Panjang Plaza
<b>Address: </b>1 Jelebu Road, S(677743)
<b>Mon-Fri before 5/6pm: </b>\$1.28 for 1st hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 5.59pm
<b>Mon-Fri after 5/6pm: </b>\$2.57/entry from 6pm to 11.59pm
<b>Sat: </b>\$2.57 for 1st 2hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 6pm, \$2.57/entry from 6pm to 11.59pm
<b>Sun/ Public Holiday: </b>\$2.57 for 1st 2hr, \$0.43 for next subsequent 15min or part thereof from 12midnight to 6pm, \$2.57/entry from 6pm to 11.59pm",677743,0.024084880452405987,1.8110261136478223,"(0.024084880452405987, 1.8110261136478223)"
Bukit Timah Plaza (Multi-Storey Car Park),"1 Jalan Anak Bukit, S(588996)",\$1.40/hr from 7.30am to 5pm,\$2.40/entry from 5.01pm to 7.30am the following day,Charges same as weekdays,"\$2.40 for the 1st 3hr, \$1,40 for the next subsequent hr from 7.30am to 7.30am the following day","<b>Carpark: </b>Bukit Timah Plaza (Multi-Storey Car Park)
<b>Address: </b>1 Jalan Anak Bukit, S(588996)
<b>Mon-Fri before 5/6pm: </b>\$1.40/hr from 7.30am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.40/entry from 5.01pm to 7.30am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.40 for the 1st 3hr, \$1,40 for the next subsequent hr from 7.30am to 7.30am the following day",588996,0.023369976137496595,1.8112845113889096,"(0.023369976137496595, 1.8112845113889096)"
Bukit Timah Shopping Centre,"170 Upper Bukit Timah Road, S(588179)",\$1.50/hr from 7am to 7pm,\$2.80/entry from 7pm to 7am the following day,Charges same as weekdays,\$3.00/entry from 7am to 7am the following day,"<b>Carpark: </b>Bukit Timah Shopping Centre
<b>Address: </b>170 Upper Bukit Timah Road, S(588179)
<b>Mon-Fri before 5/6pm: </b>\$1.50/hr from 7am to 7pm
<b>Mon-Fri after 5/6pm: </b>\$2.80/entry from 7pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.00/entry from 7am to 7am the following day",588179,0.023443890831318554,1.8112299698497847,"(0.023443890831318554, 1.8112299698497847)"
Burlington Square,"175 Bencoolen Street, S(189649)",\$0.04/min from 7am to 4.49pm,\$2.20/entry from 5pm to 6.59am the following day,\$0.06/min from 7am to 7am the following day,\$0.06/min from 7am to 7am the following day,"<b>Carpark: </b>Burlington Square
<b>Address: </b>175 Bencoolen Street, S(189649)
<b>Mon-Fri before 5/6pm: </b>\$0.04/min from 7am to 4.49pm
<b>Mon-Fri after 5/6pm: </b>\$2.20/entry from 5pm to 6.59am the following day
<b>Sat: </b>\$0.06/min from 7am to 7am the following day
<b>Sun/ Public Holiday: </b>\$0.06/min from 7am to 7am the following day",189649,0.02272764261288512,1.8125679549623268,"(0.02272764261288512, 1.8125679549623268)"
Cairnhill Art Centre,"126 Cairnhill Road, S(229707)",HDB parking rates from 8am to 6pm,"Free parking at night, Sunday and PH",Charges same as weekdays,Free Parking,"<b>Carpark: </b>Cairnhill Art Centre
<b>Address: </b>126 Cairnhill Road, S(229707)
<b>Mon-Fri before 5/6pm: </b>HDB parking rates from 8am to 6pm
<b>Mon-Fri after 5/6pm: </b>Free parking at night, Sunday and PH
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Free Parking",229707,0.022828714629868112,1.8123067332785099,"(0.022828714629868112, 1.8123067332785099)"
Cairnhill Place,"15 Cairnhill Road, S(229650)","\$3.00 for 1st hr, \$1.50 for next subsequent 30min from 7am to 5pm","\$3.50 for 1st 3hr, \$1.50 for next subsequent 30min from 5pm to 7am the following day",Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Cairnhill Place
<b>Address: </b>15 Cairnhill Road, S(229650)
<b>Mon-Fri before 5/6pm: </b>\$3.00 for 1st hr, \$1.50 for next subsequent 30min from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.50 for 1st 3hr, \$1.50 for next subsequent 30min from 5pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",229650,0.022753752738494955,1.8122945857869162,"(0.022753752738494955, 1.8122945857869162)"
Capital Square,"23 Church Street, S(049481)",\$2.40/30min from 8am to 6pm,\$3.20/entry from 6pm to 8am,\$3.20/entry from 8am to 8am the following day,\$3.20/entry from 8am to 8am the following day,"<b>Carpark: </b>Capital Square
<b>Address: </b>23 Church Street, S(049481)
<b>Mon-Fri before 5/6pm: </b>\$2.40/30min from 8am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.20/entry from 6pm to 8am
<b>Sat: </b>\$3.20/entry from 8am to 8am the following day
<b>Sun/ Public Holiday: </b>\$3.20/entry from 8am to 8am the following day",049481,0.022405507192844527,1.8125059451593326,"(0.022405507192844527, 1.8125059451593326)"
